restaurant_name,dining_rating,delivery_rating,dining_votes,delivery_votes,cuisine,place,city,item_name,best_seller,votes,price,avg_rating,total_votes,price_per_vote,Log_Price,is_bestseller,restaurant_popularity,avg_rating_restaurant,avg_price_restaurant,avg_rating_cuisine,avg_price_cuisine,avg_rating_city,avg_price_city,is_highly_rated,is_expensive,segment
Lucky Multicuisine Restaurant,4.2,3.8,692,0,Mandi,Somajiguda,Hyderabad,Chicken Tikka,NONE,0,165.0,4.0,692,165.0,5.111987788,1,268,4.0,225.6156716,3.756105398,213.7967126,3.939031141,245.1304823,1,0,top_performers
Lucky Multicuisine Restaurant,4.2,3.8,692,0,Mandi,Somajiguda,Hyderabad,Fish Ajwani,NONE,0,310.0,4.0,692,310.0,5.739792912,1,268,4.0,225.6156716,3.756105398,213.7967126,3.939031141,245.1304823,1,1,top_performers
Lucky Multicuisine Restaurant,4.2,3.8,692,0,Mandi,Somajiguda,Hyderabad,Fish Tikka,NONE,0,310.0,4.0,692,310.0,5.739792912,1,268,4.0,225.6156716,3.756105398,213.7967126,3.939031141,245.1304823,1,1,top_performers
Lucky Multicuisine Restaurant,4.2,3.8,692,0,Mandi,Somajiguda,Hyderabad,Grilled Chicken,BESTSELLER,722,195.0,4.0,692,0.269709544,5.278114659,1,268,4.0,225.6156716,3.756105398,213.7967126,3.939031141,245.1304823,1,0,top_performers
Lucky Multicuisine Restaurant,4.2,3.8,692,0,Mandi,Somajiguda,Hyderabad,Haryali Tikka,NONE,0,165.0,4.0,692,165.0,5.111987788,1,268,4.0,225.6156716,3.756105398,213.7967126,3.939031141,245.1304823,1,0,top_performers
Lucky Multicuisine Restaurant,4.2,3.8,692,0,Mandi,Somajiguda,Hyderabad,Kalimirchi Tikka,NONE,0,165.0,4.0,692,165.0,5.111987788,1,268,4.0,225.6156716,3.756105398,213.7967126,3.939031141,245.1304823,1,0,top_performers
Lucky Multicuisine Restaurant,4.2,3.8,692,0,Mandi,Somajiguda,Hyderabad,Lahsun Tikka,NONE,0,165.0,4.0,692,165.0,5.111987788,1,268,4.0,225.6156716,3.756105398,213.7967126,3.939031141,245.1304823,1,0,top_performers
Lucky Multicuisine Restaurant,4.2,3.8,692,0,Mandi,Somajiguda,Hyderabad,Paneer Garlic Tikka,NONE,0,310.0,4.0,692,310.0,5.739792912,1,268,4.0,225.6156716,3.756105398,213.7967126,3.939031141,245.1304823,1,1,top_performers
Lucky Multicuisine Restaurant,4.2,3.8,692,0,Mandi,Somajiguda,Hyderabad,Paneer Haryali Tikka,NONE,0,310.0,4.0,692,310.0,5.739792912,1,268,4.0,225.6156716,3.756105398,213.7967126,3.939031141,245.1304823,1,1,top_performers
Lucky Multicuisine Restaurant,4.2,3.8,692,0,Mandi,Somajiguda,Hyderabad,Paneer Sarsaun Tikka,NONE,0,310.0,4.0,692,310.0,5.739792912,1,268,4.0,225.6156716,3.756105398,213.7967126,3.939031141,245.1304823,1,1,top_performers
Lucky Multicuisine Restaurant,4.2,3.8,692,0,Mandi,Somajiguda,Hyderabad,Paneer Tikka,NONE,0,310.0,4.0,692,310.0,5.739792912,1,268,4.0,225.6156716,3.756105398,213.7967126,3.939031141,245.1304823,1,1,top_performers
Lucky Multicuisine Restaurant,4.2,3.8,692,0,Mandi,Somajiguda,Hyderabad,Paneer Zafrani Tikka,NONE,0,310.0,4.0,692,310.0,5.739792912,1,268,4.0,225.6156716,3.756105398,213.7967126,3.939031141,245.1304823,1,1,top_performers
Lucky Multicuisine Restaurant,4.2,3.8,692,0,Mandi,Somajiguda,Hyderabad,Tandoori Chicken,BESTSELLER,444,195.0,4.0,692,0.438202247,5.278114659,1,268,4.0,225.6156716,3.756105398,213.7967126,3.939031141,245.1304823,1,0,top_performers
Lucky Multicuisine Restaurant,4.2,3.8,692,0,Mandi,Somajiguda,Hyderabad,Tangdi Kebab,NONE,0,195.0,4.0,692,195.0,5.278114659,1,268,4.0,225.6156716,3.756105398,213.7967126,3.939031141,245.1304823,1,0,top_performers
Lucky Multicuisine Restaurant,4.2,3.8,692,0,Mandi,Somajiguda,Hyderabad,Zafrani Tikka,NONE,0,165.0,4.0,692,165.0,5.111987788,1,268,4.0,225.6156716,3.756105398,213.7967126,3.939031141,245.1304823,1,0,top_performers
Lucky Multicuisine Restaurant,4.2,3.8,692,0,Mandi,Somajiguda,Hyderabad,Aloo Gobi,NONE,0,150.0,4.0,692,150.0,5.017279837,1,268,4.0,225.6156716,3.756105398,213.7967126,3.939031141,245.1304823,1,0,top_performers
Lucky Multicuisine Restaurant,4.2,3.8,692,0,Mandi,Somajiguda,Hyderabad,Alu Tomato,NONE,0,150.0,4.0,692,150.0,5.017279837,1,268,4.0,225.6156716,3.756105398,213.7967126,3.939031141,245.1304823,1,0,top_performers
Lucky Multicuisine Restaurant,4.2,3.8,692,0,Mandi,Somajiguda,Hyderabad,Baby Corn Masala,NONE,0,210.0,4.0,692,210.0,5.351858133,1,268,4.0,225.6156716,3.756105398,213.7967126,3.939031141,245.1304823,1,0,top_performers
Lucky Multicuisine Restaurant,4.2,3.8,692,0,Mandi,Somajiguda,Hyderabad,Dal Fry,NONE,31,130.0,4.0,692,4.0625,4.875197323,1,268,4.0,225.6156716,3.756105398,213.7967126,3.939031141,245.1304823,1,0,top_performers
Lucky Multicuisine Restaurant,4.2,3.8,692,0,Mandi,Somajiguda,Hyderabad,Dal Muglai,NONE,0,160.0,4.0,692,160.0,5.081404365,1,268,4.0,225.6156716,3.756105398,213.7967126,3.939031141,245.1304823,1,0,top_performers
Lucky Multicuisine Restaurant,4.2,3.8,692,0,Mandi,Somajiguda,Hyderabad,Dum Aloo,NONE,7,140.0,4.0,692,17.5,4.94875989,1,268,4.0,225.6156716,3.756105398,213.7967126,3.939031141,245.1304823,1,0,top_performers
Lucky Multicuisine Restaurant,4.2,3.8,692,0,Mandi,Somajiguda,Hyderabad,Dum Aloo Kashmiri,NONE,0,150.0,4.0,692,150.0,5.017279837,1,268,4.0,225.6156716,3.756105398,213.7967126,3.939031141,245.1304823,1,0,top_performers
Lucky Multicuisine Restaurant,4.2,3.8,692,0,Mandi,Somajiguda,Hyderabad,Green Peas Masala,NONE,0,210.0,4.0,692,210.0,5.351858133,1,268,4.0,225.6156716,3.756105398,213.7967126,3.939031141,245.1304823,1,0,top_performers
Lucky Multicuisine Restaurant,4.2,3.8,692,0,Mandi,Somajiguda,Hyderabad,Kadai Paneer,NONE,40,210.0,4.0,692,5.12195122,5.351858133,1,268,4.0,225.6156716,3.756105398,213.7967126,3.939031141,245.1304823,1,0,top_performers
Lucky Multicuisine Restaurant,4.2,3.8,692,0,Mandi,Somajiguda,Hyderabad,Kaju Masala,NONE,5,310.0,4.0,692,51.66666667,5.739792912,1,268,4.0,225.6156716,3.756105398,213.7967126,3.939031141,245.1304823,1,1,top_performers
Lucky Multicuisine Restaurant,4.2,3.8,692,0,Mandi,Somajiguda,Hyderabad,Kaju Paneer,NONE,5,310.0,4.0,692,51.66666667,5.739792912,1,268,4.0,225.6156716,3.756105398,213.7967126,3.939031141,245.1304823,1,1,top_performers
Lucky Multicuisine Restaurant,4.2,3.8,692,0,Mandi,Somajiguda,Hyderabad,Malai Kofta,NONE,0,210.0,4.0,692,210.0,5.351858133,1,268,4.0,225.6156716,3.756105398,213.7967126,3.939031141,245.1304823,1,0,top_performers
Lucky Multicuisine Restaurant,4.2,3.8,692,0,Mandi,Somajiguda,Hyderabad,Malai Methi Chaman,NONE,0,210.0,4.0,692,210.0,5.351858133,1,268,4.0,225.6156716,3.756105398,213.7967126,3.939031141,245.1304823,1,0,top_performers
Lucky Multicuisine Restaurant,4.2,3.8,692,0,Mandi,Somajiguda,Hyderabad,Malai Methi Matar,NONE,0,210.0,4.0,692,210.0,5.351858133,1,268,4.0,225.6156716,3.756105398,213.7967126,3.939031141,245.1304823,1,0,top_performers
Lucky Multicuisine Restaurant,4.2,3.8,692,0,Mandi,Somajiguda,Hyderabad,Mashroom Masala,NONE,0,180.0,4.0,692,180.0,5.198497031,1,268,4.0,225.6156716,3.756105398,213.7967126,3.939031141,245.1304823,1,0,top_performers
Lucky Multicuisine Restaurant,4.2,3.8,692,0,Mandi,Somajiguda,Hyderabad,Mixed Veg Curry,NONE,12,140.0,4.0,692,10.76923077,4.94875989,1,268,4.0,225.6156716,3.756105398,213.7967126,3.939031141,245.1304823,1,0,top_performers
Lucky Multicuisine Restaurant,4.2,3.8,692,0,Mandi,Somajiguda,Hyderabad,Navaratan Korma,NONE,0,320.0,4.0,692,320.0,5.771441123,1,268,4.0,225.6156716,3.756105398,213.7967126,3.939031141,245.1304823,1,1,top_performers
Lucky Multicuisine Restaurant,4.2,3.8,692,0,Mandi,Somajiguda,Hyderabad,Palak Baby Corn,NONE,0,210.0,4.0,692,210.0,5.351858133,1,268,4.0,225.6156716,3.756105398,213.7967126,3.939031141,245.1304823,1,0,top_performers
Lucky Multicuisine Restaurant,4.2,3.8,692,0,Mandi,Somajiguda,Hyderabad,Palak Corn,NONE,0,150.0,4.0,692,150.0,5.017279837,1,268,4.0,225.6156716,3.756105398,213.7967126,3.939031141,245.1304823,1,0,top_performers
Lucky Multicuisine Restaurant,4.2,3.8,692,0,Mandi,Somajiguda,Hyderabad,Palak Gobi,NONE,0,150.0,4.0,692,150.0,5.017279837,1,268,4.0,225.6156716,3.756105398,213.7967126,3.939031141,245.1304823,1,0,top_performers
Lucky Multicuisine Restaurant,4.2,3.8,692,0,Mandi,Somajiguda,Hyderabad,Palak Paneer,NONE,0,210.0,4.0,692,210.0,5.351858133,1,268,4.0,225.6156716,3.756105398,213.7967126,3.939031141,245.1304823,1,0,top_performers
Lucky Multicuisine Restaurant,4.2,3.8,692,0,Mandi,Somajiguda,Hyderabad,Paneer Bharta,NONE,0,210.0,4.0,692,210.0,5.351858133,1,268,4.0,225.6156716,3.756105398,213.7967126,3.939031141,245.1304823,1,0,top_performers
Lucky Multicuisine Restaurant,4.2,3.8,692,0,Mandi,Somajiguda,Hyderabad,Paneer Butter Masala,NONE,75,210.0,4.0,692,2.763157895,5.351858133,1,268,4.0,225.6156716,3.756105398,213.7967126,3.939031141,245.1304823,1,0,top_performers
Lucky Multicuisine Restaurant,4.2,3.8,692,0,Mandi,Somajiguda,Hyderabad,Paneer Chatpata,NONE,10,210.0,4.0,692,19.09090909,5.351858133,1,268,4.0,225.6156716,3.756105398,213.7967126,3.939031141,245.1304823,1,0,top_performers
Lucky Multicuisine Restaurant,4.2,3.8,692,0,Mandi,Somajiguda,Hyderabad,Paneer Lachedar,NONE,0,210.0,4.0,692,210.0,5.351858133,1,268,4.0,225.6156716,3.756105398,213.7967126,3.939031141,245.1304823,1,0,top_performers
Lucky Multicuisine Restaurant,4.2,3.8,692,0,Mandi,Somajiguda,Hyderabad,Paneer Pasanda,NONE,6,210.0,4.0,692,30.0,5.351858133,1,268,4.0,225.6156716,3.756105398,213.7967126,3.939031141,245.1304823,1,0,top_performers
Lucky Multicuisine Restaurant,4.2,3.8,692,0,Mandi,Somajiguda,Hyderabad,Paneer Punjabi Masala,NONE,10,210.0,4.0,692,19.09090909,5.351858133,1,268,4.0,225.6156716,3.756105398,213.7967126,3.939031141,245.1304823,1,0,top_performers
Lucky Multicuisine Restaurant,4.2,3.8,692,0,Mandi,Somajiguda,Hyderabad,Shahi Paneer,NONE,15,210.0,4.0,692,13.125,5.351858133,1,268,4.0,225.6156716,3.756105398,213.7967126,3.939031141,245.1304823,1,0,top_performers
Lucky Multicuisine Restaurant,4.2,3.8,692,0,Mandi,Somajiguda,Hyderabad,Tomato Curry,NONE,0,150.0,4.0,692,150.0,5.017279837,1,268,4.0,225.6156716,3.756105398,213.7967126,3.939031141,245.1304823,1,0,top_performers
Lucky Multicuisine Restaurant,4.2,3.8,692,0,Mandi,Somajiguda,Hyderabad,Veg Anarkali,NONE,0,140.0,4.0,692,140.0,4.94875989,1,268,4.0,225.6156716,3.756105398,213.7967126,3.939031141,245.1304823,1,0,top_performers
Lucky Multicuisine Restaurant,4.2,3.8,692,0,Mandi,Somajiguda,Hyderabad,Veg Do Pyaza,NONE,0,140.0,4.0,692,140.0,4.94875989,1,268,4.0,225.6156716,3.756105398,213.7967126,3.939031141,245.1304823,1,0,top_performers
Lucky Multicuisine Restaurant,4.2,3.8,692,0,Mandi,Somajiguda,Hyderabad,Veg Kadai,NONE,16,140.0,4.0,692,8.235294118,4.94875989,1,268,4.0,225.6156716,3.756105398,213.7967126,3.939031141,245.1304823,1,0,top_performers
Lucky Multicuisine Restaurant,4.2,3.8,692,0,Mandi,Somajiguda,Hyderabad,Veg Khandari,NONE,0,140.0,4.0,692,140.0,4.94875989,1,268,4.0,225.6156716,3.756105398,213.7967126,3.939031141,245.1304823,1,0,top_performers
Lucky Multicuisine Restaurant,4.2,3.8,692,0,Mandi,Somajiguda,Hyderabad,Egg 65,NONE,8,130.0,4.0,692,14.44444444,4.875197323,1,268,4.0,225.6156716,3.756105398,213.7967126,3.939031141,245.1304823,1,0,top_performers
Lucky Multicuisine Restaurant,4.2,3.8,692,0,Mandi,Somajiguda,Hyderabad,Egg Bhurji,NONE,20,100.0,4.0,692,4.761904762,4.615120517,1,268,4.0,225.6156716,3.756105398,213.7967126,3.939031141,245.1304823,1,0,top_performers
Lucky Multicuisine Restaurant,4.2,3.8,692,0,Mandi,Somajiguda,Hyderabad,Egg Chilli,NONE,12,130.0,4.0,692,10.0,4.875197323,1,268,4.0,225.6156716,3.756105398,213.7967126,3.939031141,245.1304823,1,0,top_performers
Lucky Multicuisine Restaurant,4.2,3.8,692,0,Mandi,Somajiguda,Hyderabad,Egg Curry,NONE,0,110.0,4.0,692,110.0,4.709530201,1,268,4.0,225.6156716,3.756105398,213.7967126,3.939031141,245.1304823,1,0,top_performers
Lucky Multicuisine Restaurant,4.2,3.8,692,0,Mandi,Somajiguda,Hyderabad,Egg Manchurian,NONE,12,130.0,4.0,692,10.0,4.875197323,1,268,4.0,225.6156716,3.756105398,213.7967126,3.939031141,245.1304823,1,0,top_performers
Lucky Multicuisine Restaurant,4.2,3.8,692,0,Mandi,Somajiguda,Hyderabad,Egg Masala,NONE,18,110.0,4.0,692,5.789473684,4.709530201,1,268,4.0,225.6156716,3.756105398,213.7967126,3.939031141,245.1304823,1,0,top_performers
Lucky Multicuisine Restaurant,4.2,3.8,692,0,Mandi,Somajiguda,Hyderabad,Masala Omelette,NONE,13,90.0,4.0,692,6.428571429,4.510859507,1,268,4.0,225.6156716,3.756105398,213.7967126,3.939031141,245.1304823,1,0,top_performers
Lucky Multicuisine Restaurant,4.2,3.8,692,0,Mandi,Somajiguda,Hyderabad,Andhra Chicken,NONE,5,210.0,4.0,692,35.0,5.351858133,1,268,4.0,225.6156716,3.756105398,213.7967126,3.939031141,245.1304823,1,0,top_performers
Lucky Multicuisine Restaurant,4.2,3.8,692,0,Mandi,Somajiguda,Hyderabad,Butter Chicken,BESTSELLER,153,210.0,4.0,692,1.363636364,5.351858133,1,268,4.0,225.6156716,3.756105398,213.7967126,3.939031141,245.1304823,1,0,top_performers
Lucky Multicuisine Restaurant,4.2,3.8,692,0,Mandi,Somajiguda,Hyderabad,Chicken Bharta,NONE,10,210.0,4.0,692,19.09090909,5.351858133,1,268,4.0,225.6156716,3.756105398,213.7967126,3.939031141,245.1304823,1,0,top_performers
Lucky Multicuisine Restaurant,4.2,3.8,692,0,Mandi,Somajiguda,Hyderabad,Chicken Chatpata,NONE,11,210.0,4.0,692,17.5,5.351858133,1,268,4.0,225.6156716,3.756105398,213.7967126,3.939031141,245.1304823,1,0,top_performers
Lucky Multicuisine Restaurant,4.2,3.8,692,0,Mandi,Somajiguda,Hyderabad,Chicken Curry,NONE,106,180.0,4.0,692,1.682242991,5.198497031,1,268,4.0,225.6156716,3.756105398,213.7967126,3.939031141,245.1304823,1,0,top_performers
Lucky Multicuisine Restaurant,4.2,3.8,692,0,Mandi,Somajiguda,Hyderabad,Chicken Dahiwala,NONE,0,210.0,4.0,692,210.0,5.351858133,1,268,4.0,225.6156716,3.756105398,213.7967126,3.939031141,245.1304823,1,0,top_performers
Lucky Multicuisine Restaurant,4.2,3.8,692,0,Mandi,Somajiguda,Hyderabad,Chicken Do Pyaza,NONE,16,210.0,4.0,692,12.35294118,5.351858133,1,268,4.0,225.6156716,3.756105398,213.7967126,3.939031141,245.1304823,1,0,top_performers
Lucky Multicuisine Restaurant,4.2,3.8,692,0,Mandi,Somajiguda,Hyderabad,Chicken Kasa,NONE,0,210.0,4.0,692,210.0,5.351858133,1,268,4.0,225.6156716,3.756105398,213.7967126,3.939031141,245.1304823,1,0,top_performers
Lucky Multicuisine Restaurant,4.2,3.8,692,0,Mandi,Somajiguda,Hyderabad,Chicken Korma,NONE,0,210.0,4.0,692,210.0,5.351858133,1,268,4.0,225.6156716,3.756105398,213.7967126,3.939031141,245.1304823,1,0,top_performers
Lucky Multicuisine Restaurant,4.2,3.8,692,0,Mandi,Somajiguda,Hyderabad,Chicken Masala,NONE,28,180.0,4.0,692,6.206896552,5.198497031,1,268,4.0,225.6156716,3.756105398,213.7967126,3.939031141,245.1304823,1,0,top_performers
Lucky Multicuisine Restaurant,4.2,3.8,692,0,Mandi,Somajiguda,Hyderabad,Chicken Mastana,NONE,0,210.0,4.0,692,210.0,5.351858133,1,268,4.0,225.6156716,3.756105398,213.7967126,3.939031141,245.1304823,1,0,top_performers
Lucky Multicuisine Restaurant,4.2,3.8,692,0,Mandi,Somajiguda,Hyderabad,Chicken Mughlai,NONE,17,210.0,4.0,692,11.66666667,5.351858133,1,268,4.0,225.6156716,3.756105398,213.7967126,3.939031141,245.1304823,1,0,top_performers
Lucky Multicuisine Restaurant,4.2,3.8,692,0,Mandi,Somajiguda,Hyderabad,Chicken Peshawari,NONE,0,220.0,4.0,692,220.0,5.398162702,1,268,4.0,225.6156716,3.756105398,213.7967126,3.939031141,245.1304823,1,0,top_performers
Lucky Multicuisine Restaurant,4.2,3.8,692,0,Mandi,Somajiguda,Hyderabad,Chicken Tangdi Masala,NONE,5,230.0,4.0,692,38.33333333,5.442417711,1,268,4.0,225.6156716,3.756105398,213.7967126,3.939031141,245.1304823,1,0,top_performers
Lucky Multicuisine Restaurant,4.2,3.8,692,0,Mandi,Somajiguda,Hyderabad,Chicken Tikka Masala,NONE,11,220.0,4.0,692,18.33333333,5.398162702,1,268,4.0,225.6156716,3.756105398,213.7967126,3.939031141,245.1304823,1,0,top_performers
Lucky Multicuisine Restaurant,4.2,3.8,692,0,Mandi,Somajiguda,Hyderabad,Dum Ka Chicken,NONE,0,210.0,4.0,692,210.0,5.351858133,1,268,4.0,225.6156716,3.756105398,213.7967126,3.939031141,245.1304823,1,0,top_performers
Lucky Multicuisine Restaurant,4.2,3.8,692,0,Mandi,Somajiguda,Hyderabad,Kadai Chicken,NONE,65,210.0,4.0,692,3.181818182,5.351858133,1,268,4.0,225.6156716,3.756105398,213.7967126,3.939031141,245.1304823,1,0,top_performers
Lucky Multicuisine Restaurant,4.2,3.8,692,0,Mandi,Somajiguda,Hyderabad,Methi Chicken,NONE,0,210.0,4.0,692,210.0,5.351858133,1,268,4.0,225.6156716,3.756105398,213.7967126,3.939031141,245.1304823,1,0,top_performers
Lucky Multicuisine Restaurant,4.2,3.8,692,0,Mandi,Somajiguda,Hyderabad,Palak Chicken,NONE,0,210.0,4.0,692,210.0,5.351858133,1,268,4.0,225.6156716,3.756105398,213.7967126,3.939031141,245.1304823,1,0,top_performers
Lucky Multicuisine Restaurant,4.2,3.8,692,0,Mandi,Somajiguda,Hyderabad,Punjabi Chicken,NONE,6,210.0,4.0,692,30.0,5.351858133,1,268,4.0,225.6156716,3.756105398,213.7967126,3.939031141,245.1304823,1,0,top_performers
Lucky Multicuisine Restaurant,4.2,3.8,692,0,Mandi,Somajiguda,Hyderabad,Andhra Mutton,NONE,5,220.0,4.0,692,36.66666667,5.398162702,1,268,4.0,225.6156716,3.756105398,213.7967126,3.939031141,245.1304823,1,0,top_performers
Lucky Multicuisine Restaurant,4.2,3.8,692,0,Mandi,Somajiguda,Hyderabad,Butter Mutton,NONE,0,220.0,4.0,692,220.0,5.398162702,1,268,4.0,225.6156716,3.756105398,213.7967126,3.939031141,245.1304823,1,0,top_performers
Lucky Multicuisine Restaurant,4.2,3.8,692,0,Mandi,Somajiguda,Hyderabad,Kadai Mutton,NONE,5,220.0,4.0,692,36.66666667,5.398162702,1,268,4.0,225.6156716,3.756105398,213.7967126,3.939031141,245.1304823,1,0,top_performers
Lucky Multicuisine Restaurant,4.2,3.8,692,0,Mandi,Somajiguda,Hyderabad,Mutton Bhuna,NONE,0,220.0,4.0,692,220.0,5.398162702,1,268,4.0,225.6156716,3.756105398,213.7967126,3.939031141,245.1304823,1,0,top_performers
Lucky Multicuisine Restaurant,4.2,3.8,692,0,Mandi,Somajiguda,Hyderabad,Mutton Chatpata,NONE,0,220.0,4.0,692,220.0,5.398162702,1,268,4.0,225.6156716,3.756105398,213.7967126,3.939031141,245.1304823,1,0,top_performers
Lucky Multicuisine Restaurant,4.2,3.8,692,0,Mandi,Somajiguda,Hyderabad,Mutton Curry,NONE,29,220.0,4.0,692,7.333333333,5.398162702,1,268,4.0,225.6156716,3.756105398,213.7967126,3.939031141,245.1304823,1,0,top_performers
Lucky Multicuisine Restaurant,4.2,3.8,692,0,Mandi,Somajiguda,Hyderabad,Mutton Dahiwala,NONE,0,220.0,4.0,692,220.0,5.398162702,1,268,4.0,225.6156716,3.756105398,213.7967126,3.939031141,245.1304823,1,0,top_performers
Lucky Multicuisine Restaurant,4.2,3.8,692,0,Mandi,Somajiguda,Hyderabad,Mutton Do Pyaza,NONE,0,220.0,4.0,692,220.0,5.398162702,1,268,4.0,225.6156716,3.756105398,213.7967126,3.939031141,245.1304823,1,0,top_performers
Lucky Multicuisine Restaurant,4.2,3.8,692,0,Mandi,Somajiguda,Hyderabad,Mutton Kassa,NONE,0,220.0,4.0,692,220.0,5.398162702,1,268,4.0,225.6156716,3.756105398,213.7967126,3.939031141,245.1304823,1,0,top_performers
Lucky Multicuisine Restaurant,4.2,3.8,692,0,Mandi,Somajiguda,Hyderabad,Mutton Korma,NONE,0,220.0,4.0,692,220.0,5.398162702,1,268,4.0,225.6156716,3.756105398,213.7967126,3.939031141,245.1304823,1,0,top_performers
Lucky Multicuisine Restaurant,4.2,3.8,692,0,Mandi,Somajiguda,Hyderabad,Mutton Masala,NONE,12,220.0,4.0,692,16.92307692,5.398162702,1,268,4.0,225.6156716,3.756105398,213.7967126,3.939031141,245.1304823,1,0,top_performers
Lucky Multicuisine Restaurant,4.2,3.8,692,0,Mandi,Somajiguda,Hyderabad,Mutton Nizami,NONE,0,220.0,4.0,692,220.0,5.398162702,1,268,4.0,225.6156716,3.756105398,213.7967126,3.939031141,245.1304823,1,0,top_performers
Lucky Multicuisine Restaurant,4.2,3.8,692,0,Mandi,Somajiguda,Hyderabad,Mutton Punjabi,NONE,0,220.0,4.0,692,220.0,5.398162702,1,268,4.0,225.6156716,3.756105398,213.7967126,3.939031141,245.1304823,1,0,top_performers
Lucky Multicuisine Restaurant,4.2,3.8,692,0,Mandi,Somajiguda,Hyderabad,Mutton Rogan Josh,NONE,14,220.0,4.0,692,14.66666667,5.398162702,1,268,4.0,225.6156716,3.756105398,213.7967126,3.939031141,245.1304823,1,0,top_performers
Lucky Multicuisine Restaurant,4.2,3.8,692,0,Mandi,Somajiguda,Hyderabad,Mutton Sagwala,NONE,0,220.0,4.0,692,220.0,5.398162702,1,268,4.0,225.6156716,3.756105398,213.7967126,3.939031141,245.1304823,1,0,top_performers
Lucky Multicuisine Restaurant,4.2,3.8,692,0,Mandi,Somajiguda,Hyderabad,Apollo Fish,NONE,10,250.0,4.0,692,22.72727273,5.525452939,1,268,4.0,225.6156716,3.756105398,213.7967126,3.939031141,245.1304823,1,0,top_performers
Lucky Multicuisine Restaurant,4.2,3.8,692,0,Mandi,Somajiguda,Hyderabad,Chilli Fish,NONE,0,250.0,4.0,692,250.0,5.525452939,1,268,4.0,225.6156716,3.756105398,213.7967126,3.939031141,245.1304823,1,0,top_performers
Lucky Multicuisine Restaurant,4.2,3.8,692,0,Mandi,Somajiguda,Hyderabad,Fish 65,NONE,0,250.0,4.0,692,250.0,5.525452939,1,268,4.0,225.6156716,3.756105398,213.7967126,3.939031141,245.1304823,1,0,top_performers
Lucky Multicuisine Restaurant,4.2,3.8,692,0,Mandi,Somajiguda,Hyderabad,Fish Curry,NONE,0,250.0,4.0,692,250.0,5.525452939,1,268,4.0,225.6156716,3.756105398,213.7967126,3.939031141,245.1304823,1,0,top_performers
Lucky Multicuisine Restaurant,4.2,3.8,692,0,Mandi,Somajiguda,Hyderabad,Fish Finger,NONE,0,250.0,4.0,692,250.0,5.525452939,1,268,4.0,225.6156716,3.756105398,213.7967126,3.939031141,245.1304823,1,0,top_performers
Lucky Multicuisine Restaurant,4.2,3.8,692,0,Mandi,Somajiguda,Hyderabad,Fish Fry,NONE,0,250.0,4.0,692,250.0,5.525452939,1,268,4.0,225.6156716,3.756105398,213.7967126,3.939031141,245.1304823,1,0,top_performers
Lucky Multicuisine Restaurant,4.2,3.8,692,0,Mandi,Somajiguda,Hyderabad,Fish Majestic,NONE,0,250.0,4.0,692,250.0,5.525452939,1,268,4.0,225.6156716,3.756105398,213.7967126,3.939031141,245.1304823,1,0,top_performers
Lucky Multicuisine Restaurant,4.2,3.8,692,0,Mandi,Somajiguda,Hyderabad,Fish Manchurian,NONE,0,250.0,4.0,692,250.0,5.525452939,1,268,4.0,225.6156716,3.756105398,213.7967126,3.939031141,245.1304823,1,0,top_performers
Lucky Multicuisine Restaurant,4.2,3.8,692,0,Mandi,Somajiguda,Hyderabad,Fish Masala,NONE,0,250.0,4.0,692,250.0,5.525452939,1,268,4.0,225.6156716,3.756105398,213.7967126,3.939031141,245.1304823,1,0,top_performers
Lucky Multicuisine Restaurant,4.2,3.8,692,0,Mandi,Somajiguda,Hyderabad,Pepper Fish,NONE,0,250.0,4.0,692,250.0,5.525452939,1,268,4.0,225.6156716,3.756105398,213.7967126,3.939031141,245.1304823,1,0,top_performers
Lucky Multicuisine Restaurant,4.2,3.8,692,0,Mandi,Somajiguda,Hyderabad,Schezwan Fish,NONE,0,250.0,4.0,692,250.0,5.525452939,1,268,4.0,225.6156716,3.756105398,213.7967126,3.939031141,245.1304823,1,0,top_performers
Lucky Multicuisine Restaurant,4.2,3.8,692,0,Mandi,Somajiguda,Hyderabad,Chilli Prawns,NONE,0,250.0,4.0,692,250.0,5.525452939,1,268,4.0,225.6156716,3.756105398,213.7967126,3.939031141,245.1304823,1,0,top_performers
Lucky Multicuisine Restaurant,4.2,3.8,692,0,Mandi,Somajiguda,Hyderabad,Loose Prawns,NONE,6,250.0,4.0,692,35.71428571,5.525452939,1,268,4.0,225.6156716,3.756105398,213.7967126,3.939031141,245.1304823,1,0,top_performers
Lucky Multicuisine Restaurant,4.2,3.8,692,0,Mandi,Somajiguda,Hyderabad,Prawns 65,NONE,0,250.0,4.0,692,250.0,5.525452939,1,268,4.0,225.6156716,3.756105398,213.7967126,3.939031141,245.1304823,1,0,top_performers
Lucky Multicuisine Restaurant,4.2,3.8,692,0,Mandi,Somajiguda,Hyderabad,Prawns Apollo,NONE,0,250.0,4.0,692,250.0,5.525452939,1,268,4.0,225.6156716,3.756105398,213.7967126,3.939031141,245.1304823,1,0,top_performers
Lucky Multicuisine Restaurant,4.2,3.8,692,0,Mandi,Somajiguda,Hyderabad,Prawns Butter Masala,NONE,0,250.0,4.0,692,250.0,5.525452939,1,268,4.0,225.6156716,3.756105398,213.7967126,3.939031141,245.1304823,1,0,top_performers
